   0.80000E+00   0.17500E+00   0.96211E-01   0.29815E+03
   0.16000E+01   0.31107E+00   0.11307E+00   0.29815E+03
   0.24000E+01   0.39713E+00   0.14367E+00   0.29815E+03
   0.32000E+01   0.48320E+00   0.19107E+00   0.29815E+03
   0.40000E+01   0.53484E+00   0.22758E+00   0.29815E+03
   0.48000E+01   0.58648E+00   0.27014E+00   0.29815E+03
   0.56000E+01   0.62090E+00   0.30188E+00   0.29815E+03
   0.64000E+01   0.67254E+00   0.35452E+00   0.29815E+03
   0.72000E+01   0.70697E+00   0.39298E+00   0.29815E+03
   0.80000E+01   0.72418E+00   0.41321E+00   0.29815E+03
   0.88000E+01   0.30224E+01   0.50854E+01   0.29815E+03
   0.96000E+01   0.30224E+01   0.50854E+01   0.29815E+03
   0.10400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.11200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.12000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.12800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.13600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.14400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.15200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.16000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.16800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.17600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.18400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.19200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.20000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.20800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.21600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.22400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.23200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.24000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.24800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.25600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.26400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.27200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.28000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.28800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.29600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.30400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.31200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.32000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.32800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.33600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.34400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.35200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.36000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.36800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.37600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.38400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.39200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.40000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.40800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.41600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.42400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.43200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.44000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.44800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.45600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.46400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.47200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.48000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.48800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.49600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.50400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.51200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.52000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.52800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.53600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.54400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.55200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.56000E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.56800E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.57600E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.58400E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.59200E+02   0.30224E+01   0.50854E+01   0.29815E+03
   0.60000E+02   0.30224E+01   0.50854E+01   0.29815E+03
