  136 0.6010E+02
    1    1 0.1030E+00 0.0000E+00 0.1333E+00 0.2060E+00 -.4450E+00
 0.2273E+04 0.1426E+04 0.1029E+04
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.3379E+02 0.2433E+00 0.1012E+01
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.1336E+03 0.9615E+00 0.3906E+01
 0.1095E+02 0.3919E-01 0.3285E+00
 0.5443E+01 0.4212E+04 0.1633E+00
 0.1244E+03 0.8959E+00 0.3727E+01
 0.1531E+03 0.1102E+01 0.4594E+01
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.6092E+01 0.4386E-01 0.1831E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.8455E+01 0.6087E-01 0.2541E+00
 0.3454E+01 0.2487E-01 0.1037E+00
 0.5421E+03 0.3903E+01 0.1627E+02
    2    1 0.3090E+00 0.1294E+01 0.3999E+00 0.2060E+00 -.4450E+00
 0.2273E+04 0.1426E+04 0.3084E+04
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.1013E+03 0.6775E+00 0.3036E+01
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.3988E+03 0.2666E+01 0.1172E+02
 0.3288E+02 0.1093E+00 0.9854E+00
 0.1635E+02 0.4212E+04 0.4900E+00
 0.3731E+03 0.2494E+01 0.1118E+02
 0.4599E+03 0.3075E+01 0.1378E+02
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.1832E+02 0.1225E+00 0.5492E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.2542E+02 0.1699E+00 0.7622E+00
 0.1038E+02 0.6939E-01 0.3110E+00
 0.1627E+04 0.1088E+02 0.4880E+02
    3    1 0.5150E+00 0.2589E+01 0.6666E+00 0.2060E+00 -.4450E+00
 0.2273E+04 0.1427E+04 0.5134E+04
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.1684E+03 0.1371E+01 0.5060E+01
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.6618E+03 0.5388E+01 0.1953E+02
 0.5467E+02 0.2214E+00 0.1642E+01
 0.2719E+02 0.4212E+04 0.8167E+00
 0.6202E+03 0.5049E+01 0.1864E+02
 0.7647E+03 0.6226E+01 0.2297E+02
 0.0000E+00 0.0000E+00 0.0000E+00
 0.0000E+00 0.0000E+00 0.0000E+00
 0.3048E+02 0.2481E+00 0.9154E+00
 0.0000E+00 0.0000E+00 0.0000E+00
