   0.16000E+01   0.32828E+00   0.11785E+00   0.38400E+03
   0.32000E+01   0.53484E+00   0.22758E+00   0.38400E+03
   0.48000E+01   0.72418E+00   0.41321E+00   0.38400E+03
   0.64000E+01   0.84467E+00   0.57369E+00   0.38400E+03
   0.80000E+01   0.93074E+00   0.70849E+00   0.38400E+03
   0.96000E+01   0.93074E+00   0.70849E+00   0.38400E+03
   0.11200E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.12800E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.14400E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.16000E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.17600E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.19200E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.20800E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.22400E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.24000E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.25600E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.27200E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.28800E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.30400E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.32000E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.33600E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.35200E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.36800E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.38400E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.40000E+02   0.93074E+00   0.70849E+00   0.38400E+03
   0.41600E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.43200E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.44800E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.46400E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.48000E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.49600E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.51200E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.52800E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.54400E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.56000E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.57600E+02   0.30224E+01   0.50854E+01   0.38400E+03
   0.59200E+02   0.30224E+01   0.50854E+01   0.38400E+03
