Diagnostics file output:

 WARNING: WATER VELOCITY CONV. FAILED, T=  0.18000000000000008     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.18500000000000008     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.18500000000000008     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.19000000000000009     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.19000000000000009     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.19500000000000009     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.19500000000000009     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.20000000000000009     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.20000000000000009     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.20500000000000010     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.20500000000000010     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.21000000000000010     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.21000000000000010     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.21500000000000011     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.21500000000000011     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.22000000000000011     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.22000000000000011     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.22500000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.22500000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.23000000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.23000000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.23500000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.23500000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.24000000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.24000000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.24500000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.24500000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.25000000000000011     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.25000000000000011     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.25500000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.25500000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.26000000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.26000000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.26500000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.26500000000000012     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.27000000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.27000000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.27500000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.27500000000000013     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.28000000000000014     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.28000000000000014     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.28500000000000014     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.28500000000000014     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.29000000000000015     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.29000000000000015     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.29500000000000015     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.29500000000000015     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.30000000000000016     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.30000000000000016     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.30500000000000016     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.30500000000000016     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.31000000000000016     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.31000000000000016     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.31500000000000017     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.31500000000000017     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.32000000000000017     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.32000000000000017     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.32500000000000018     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.32500000000000018     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.33000000000000018     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.33000000000000018     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.33500000000000019     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.33500000000000019     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.34000000000000019     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.34000000000000019     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.34500000000000020     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.34500000000000020     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.35000000000000020     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.35000000000000020     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.35500000000000020     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.35500000000000020     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.36000000000000021     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.36000000000000021     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.36500000000000021     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.36500000000000021     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.37000000000000022     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.37000000000000022     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.37500000000000022     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.37500000000000022     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.38000000000000023     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.38000000000000023     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.38500000000000023     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.38500000000000023     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.39000000000000024     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.39000000000000024     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.39500000000000024     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.39500000000000024     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.40000000000000024     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.40000000000000024     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.40500000000000025     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.40500000000000025     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.41000000000000025     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.41000000000000025     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.41500000000000026     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.41500000000000026     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.42000000000000026     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.42000000000000026     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.42500000000000027     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.42500000000000027     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.43000000000000027     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.43000000000000027     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.43500000000000028     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.43500000000000028     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.44000000000000028     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.44000000000000028     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.44500000000000028     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.44500000000000028     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.45000000000000029     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.45000000000000029     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.45500000000000029     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.45500000000000029     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.46000000000000030     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.46000000000000030     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.46500000000000030     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.46500000000000030     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.47000000000000031     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.47000000000000031     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.47500000000000031     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.47500000000000031     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.48000000000000032     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.48000000000000032     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.48500000000000032     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.48500000000000032     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.49000000000000032     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.49000000000000032     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.49500000000000033     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.49500000000000033     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.50000000000000033     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.50000000000000033     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.50500000000000034     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.50500000000000034     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.51000000000000034     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.51000000000000034     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.51500000000000035     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.51500000000000035     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.52000000000000035     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.52000000000000035     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.52500000000000036     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.52500000000000036     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.53000000000000036     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.53000000000000036     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.53500000000000036     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.53500000000000036     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.54000000000000037     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.54000000000000037     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.54500000000000037     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.54500000000000037     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.55000000000000038     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.55000000000000038     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.55500000000000038     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.55500000000000038     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.56000000000000039     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.56000000000000039     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.56500000000000039     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.56500000000000039     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.57000000000000040     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.57000000000000040     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.57500000000000040     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.57500000000000040     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.58000000000000040     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.58000000000000040     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.58500000000000041     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.58500000000000041     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.59000000000000041     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.59000000000000041     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.59500000000000042     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.59500000000000042     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.60000000000000042     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.60000000000000042     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.60500000000000043     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.60500000000000043     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.61000000000000043     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.61000000000000043     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.62000000000000044     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.62000000000000044     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.62500000000000044     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.62500000000000044     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.63000000000000045     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.63000000000000045     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.63500000000000045     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.63500000000000045     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.64000000000000046     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.64000000000000046     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.64500000000000046     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.65500000000000047     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.65500000000000047     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.66000000000000048     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.66500000000000048     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.66500000000000048     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.67000000000000048     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.67000000000000048     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.67500000000000049     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.67500000000000049     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.68000000000000049     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.68500000000000050     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.69000000000000050     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.69000000000000050     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.69500000000000051     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.69500000000000051     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.70000000000000051     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.70000000000000051     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.70500000000000052     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.70500000000000052     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.71000000000000052     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.71500000000000052     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.72500000000000053     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.73000000000000054     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.73000000000000054     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.73500000000000054     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.73500000000000054     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.74000000000000055     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.74000000000000055     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.74500000000000055     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.74500000000000055     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.75000000000000056     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.75000000000000056     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.75500000000000056     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.75500000000000056     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.76000000000000056     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.76000000000000056     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.76500000000000057     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.76500000000000057     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.77000000000000057     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.77000000000000057     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.77500000000000058     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.77500000000000058     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.78000000000000058     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.78000000000000058     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.78500000000000059     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.78500000000000059     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.79000000000000059     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.79000000000000059     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.79500000000000060     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.79500000000000060     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.80000000000000060     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.80000000000000060     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.80500000000000060     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.80500000000000060     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.81000000000000061     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.81500000000000061     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.81500000000000061     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.82000000000000062     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.82500000000000062     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.82500000000000062     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.83000000000000063     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.83000000000000063     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.83500000000000063     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.83500000000000063     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.84000000000000064     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.84000000000000064     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.84500000000000064     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.84500000000000064     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.85000000000000064     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.85000000000000064     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.85500000000000065     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.86500000000000066     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.87000000000000066     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.87500000000000067     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.87500000000000067     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.88000000000000067     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.89000000000000068     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.89000000000000068     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.89500000000000068     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.89500000000000068     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.90000000000000069     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.90000000000000069     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.90500000000000069     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.90500000000000069     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.91000000000000070     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.91000000000000070     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.91500000000000070     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.92000000000000071     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.92500000000000071     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.93000000000000071     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.93000000000000071     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.93500000000000072     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.93500000000000072     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.94000000000000072     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.94000000000000072     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.94500000000000073     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.94500000000000073     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.95000000000000073     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.95000000000000073     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.95500000000000074     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.95500000000000074     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.96000000000000074     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.96000000000000074     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.97000000000000075     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.97000000000000075     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.97500000000000075     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.97500000000000075     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.98000000000000076     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.98000000000000076     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.98500000000000076     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.98500000000000076     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.99000000000000077     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.99000000000000077     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.99500000000000077     
 WARNING: WATER VELOCITY CONV. FAILED, T=  0.99500000000000077     
 WARNING: WATER VELOCITY CONV. FAILED, T=   1.0000000000000007     
 WARNING: WATER VELOCITY CONV. FAILED, T=   1.0000000000000007     
 WARNING: WATER VELOCITY CONV. FAILED, T=   1.0050000000000006     
 WARNING: WATER VELOCITY CONV. FAILED, T=   1.0050000000000006     
 WARNING: WATER VELOCITY CONV. FAILED, T=   1.0100000000000005     
 WARNING: WATER VELOCITY CONV. FAILED, T=   1.0100000000000005     
 WARNING: WATER VELOCITY CONV. FAILED, T=   1.0150000000000003     
